위치,일시,현재발전출력,수평일사량1,수평일사량2,경사일사량1,경사일사량2,외기온도1,외기온도2,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C)
D,2021-01-20,16.51369484010556,376.36757023157753,332.4302018524234,270.8023919138708,519.024795593874,5.47246743395249,6.993719701895159,4.9,1031.4,62.0,5.3
D,2021-01-21,15.36828950280532,312.96156948775774,272.37825457580794,491.8735782253418,208.6364897151362,7.747616759810562,7.808244205364734,5.0,1025.5,83.0,8.1
D,2021-01-22,27.31603613849681,368.8311982155758,99.50543248859178,314.6090584348416,323.1608422579822,4.836257553585869,1.8780295851415574,4.9,1021.8,91.0,7.3
D,2021-01-23,13.203365060790567,466.13287712486823,96.51961372099731,441.67748857360993,94.04636062683375,2.316659176890233,9.068811193270845,5.0,1020.6,88.0,7.7
D,2021-01-24,0.8998271321375098,51.92531344847202,9.083270300873155,279.99907595070147,420.9246439416905,13.48188616783634,7.183156038654564,4.3,1027.5,79.0,8.1
D,2021-01-25,7.918640251202433,330.85940242944963,161.62467124382715,406.20896813242246,4.525051912591743,14.214307198712326,1.0904051729854123,2.4,1028.5,81.0,8.1
D,2021-01-26,32.79162904202236,23.874056550304555,171.42287893565103,418.4527240576854,116.32745218489448,0.16355528272304576,8.700289960146263,4.6,1023.1,81.0,7.1
D,2021-01-27,35.355056622224716,321.17622099303856,122.40109979658294,515.4882555635536,528.7367446799847,12.341710121107987,1.2020914763471764,8.8,1026.3,50.0,5.3
D,2021-01-28,18.242053426971868,288.2553463757329,241.92733714889954,40.174732903399835,215.80844970750587,2.759340328803791,8.677194415308026,10.3,1022.9,66.0,3.2
D,2021-01-29,26.51297536719037,313.767472988133,31.42891770022035,399.2790795602249,337.16879863115616,0.19606951764304492,7.804081653653341,6.7,1029.6,72.0,-0.9
D,2021-01-30,32.704931313473764,337.736021496461,81.6856242074213,514.0626732829155,98.05498730479754,10.40333447123781,9.056471683819012,6.1,1028.7,72.0,6.5
D,2021-01-31,16.599687173069093,359.3302832971558,90.0473051034507,461.19975090645653,117.47367970760088,0.09902033483626975,9.693310043162827,6.5,1028.2,77.0,7.4
D,2016-02-01,10.624185333760629,145.75668328047124,124.085005574136,151.933569530558,176.656537385046,13.740043288529522,9.379969567241824,5.7,1022.5,92.0,3.3
D,2016-02-02,51.1900447421835,492.330426031533,274.6334937359993,578.439370877727,529.6560590743264,6.61603809733334,1.6989260726939364,5.7,1022.5,92.0,3.3
D,2016-02-03,47.06847132619019,473.954710709463,317.57229979136577,562.4157141484968,561.4967537446961,5.208713058887264,1.6586286264437216,4.0,1030.8,81.0,-3.5
D,2016-02-04,49.641471066533555,502.85141509433964,264.7596609099518,587.2750799360512,474.42132237871675,10.524089905762077,3.5202622908241463,5.4,1025.2,53.0,4.6
D,2016-02-05,24.210079625758695,405.0967842973481,209.99275543342492,450.8469367391738,290.7731981981982,10.772145229555912,3.898804942161741,4.3,1024.7,58.0,3.5
D,2016-02-06,39.255002794279214,450.8537906137184,296.2779109431179,525.2906425183269,459.47051776920006,14.727762459612743,6.047302040288416,9.1,982.3,60.0,2.1
D,2016-02-07,40.148926102153716,440.79565063231297,289.29819085907747,508.20325909831615,482.28450809597604,15.920277094510675,10.048222060445232,2.9,1004.4,61.0,1.9
D,2016-02-08,50.39308244965275,475.65594474592996,351.17416335127547,559.1035014513789,540.7829551699772,7.4640082168432205,2.666628346649571,8.4,989.6,58.0,6.6
D,2016-02-09,48.952771025697274,498.1419858014199,281.5934146087319,578.035138142036,560.6859153698199,9.591581181403306,2.573499882187364,4.3,998.4,55.0,5.5
D,2016-02-10,44.943549328005425,450.8339654961458,254.0383694267516,514.6841167297839,523.1869519128843,11.872851378274406,5.021101176220714,4.1,1017.1,68.0,5.9
D,2016-02-11,20.603965826187302,360.37374245472836,138.18116177186434,399.35922559320034,222.54170355941207,12.737242680074305,4.9684270500933065,7.7,1005.6,75.0,8.6
D,2016-02-12,37.17147482799386,458.8135018495684,291.9276942499713,512.4014385692068,507.6582948421863,15.377348681165524,8.711238888303846,7.7,1005.6,75.0,8.6
D,2016-02-13,42.84574698401917,413.940804218853,256.2774032314309,487.558480586609,498.14544904747504,16.654682021251684,8.108001274235829,7.7,1005.6,75.0,8.6
D,2016-02-14,15.145376687682221,137.15617128463475,168.31534008683067,138.3422356828194,233.71801067149903,16.126577541298523,10.965200047313605,13.2,1010.9,77.0,1.4
D,2016-02-15,29.471159454517032,384.9788438617402,296.00019218757507,441.0970464135021,385.6343652268504,13.08579099537764,6.58682180057061,10.4,1010.9,70.0,-0.2
D,2016-02-16,48.286950431036225,499.5123586894041,360.768502909348,575.2568571934171,584.2954265088865,9.0070037335046,2.3458862910350917,9.9,1010.9,58.0,3.8
D,2016-02-17,35.30926353017398,516.6939172749392,317.2063243464966,594.8437671609006,406.0228103472515,0.4115723267797404,-3.070158943674002,5.5,1010.9,55.0,4.7
D,2016-02-18,46.46217638616602,479.4219594904225,391.9094863142107,555.646656404994,508.68308133837326,0.4033765660012424,-2.072220498598686,7.0,1010.9,74.0,7.1
D,2016-02-19,51.08603098945203,522.6027291735446,369.61373796875824,596.5450630883237,589.3860225749254,10.322570870843805,4.3828435744652845,4.2,1010.9,66.0,5.7
D,2016-02-20,41.937671490581955,432.81904249596556,414.54393560921454,495.59894432825416,546.0976304281501,18.824413059458156,10.687977738393698,8.6,1010.9,59.0,4.5
D,2016-02-21,46.35026537277598,511.59166874532303,426.6111819727891,584.366323024055,583.4535074987905,20.497020399223576,14.488653376426875,4.6,1010.9,51.0,2.9
D,2016-02-22,38.714819915502424,480.4516995835013,426.13175257731956,545.6064261972177,570.3971465629053,20.561213266523787,13.85566100042162,1.8,1010.9,56.0,3.8
D,2016-02-23,40.045099934799836,413.8511249030256,361.7018009154297,462.7825956713847,514.9146355730609,11.403202356483332,7.13520864849948,8.3,1030.8,71.0,4.0
D,2016-02-24,23.11997431595213,323.51021643711215,201.6745941249932,348.32870771899394,299.92827147883327,10.780073900041362,5.521837012985707,7.9,1034.6,61.0,0.6
D,2016-02-25,7.4007352135823,216.18442234848484,67.67922939256763,238.49830047586676,79.39275147928994,12.400619496885636,6.507699011387836,6.4,1034.2,52.0,4.5
D,2016-02-26,29.31863926504037,356.39672263807404,303.0195237511743,382.61575037147105,386.1058788370405,13.68287634718804,8.631565976800108,4.9,1028.1,82.0,6.2
D,2016-02-27,40.672832938686895,171.18366962096925,402.1879472693032,173.99756508709496,550.343920307335,9.90204701858667,8.629377307974426,4.5,1028.1,82.0,6.1
D,2016-02-28,19.435352362415415,436.1767640029097,226.10045286125978,468.9383513268086,337.7265049592458,12.702051861565007,8.10302806632989,6.9,1020.8,81.0,5.2
D,2017-02-01,47.78316096741907,88.67326990565249,314.672101188237,9.812782131447692,367.0148855603742,4.516681437485714,7.424541717886572,9.0,1031.8,62.0,2.4
D,2017-02-02,39.35512498682439,296.580158089491,350.3588209059676,473.7679588544588,194.3096018733446,12.045123064691543,2.0418998211207557,5.9,1033.3,63.0,3.0
D,2017-02-03,46.14186136678146,274.23355738682847,25.260822289508397,543.1812949446655,74.59485737135029,20.160719362109347,10.930990831849435,1.7,1029.2,67.0,5.1
D,2017-02-04,50.51695924912419,353.95120950632713,138.50316296541976,560.6744935081493,350.8180259089484,17.492714977890657,1.710347535081377,3.1,1022.3,70.0,6.1
D,2017-02-05,2.9862232555736266,50.368493314474065,81.78929543468031,316.617002174639,315.9698338712795,7.398149249157195,11.69102187709006,7.2,1017.0,79.0,6.5
D,2017-02-06,22.757114734470616,70.1246165857515,346.9851131278341,23.029270735058542,326.0213366027042,0.351041598049494,13.987031724929901,10.9,1025.5,65.0,3.1
D,2017-02-07,2.5879997727125064,11.049114834983317,385.4625123715577,423.69510309990824,54.72515037329656,1.4386244818305103,4.7190835444131976,5.7,1027.5,59.0,2.9
D,2017-02-08,42.01605700212496,56.4594561156206,155.30134023245733,246.22033402973346,485.23416734987836,4.542143847469313,5.594061657908173,7.7,1022.4,64.0,3.1
D,2017-02-09,0.7244245509541196,293.55605366910765,335.3254620654835,186.20736932675575,479.5205594471049,3.7019180423172022,1.3001342688982398,12.5,1019.7,70.0,0.6
D,2017-02-10,17.98462572563633,491.47559094442875,209.70532567536674,321.4480071288204,92.8811744850364,1.8403971649759505,13.471121603638892,12.1,1021.9,76.0,-0.5
D,2017-02-11,28.093979416346816,143.97550934968655,326.06378112791,255.23357812632477,309.17873711310614,20.198413068952092,9.097040401987933,9.9,1027.8,66.0,1.3
D,2017-02-12,38.91511577678333,400.811264424101,339.60798057976046,584.3502141921103,130.71493251570647,16.156114118969263,2.081262324436444,4.6,1031.6,58.0,3.2
D,2017-02-13,47.70629278356386,78.35557620133592,56.63081884113624,585.8443318820413,60.78278840816348,17.75874554170172,5.554418867219819,4.3,1032.7,72.0,5.6
D,2017-02-14,27.933058198877035,312.23828416386135,47.55469788295587,181.7439640561588,547.5357609415894,8.100135800506452,8.069937287802277,5.8,1035.6,58.0,4.5
D,2017-02-15,36.847119036535,453.35563785781795,129.70581639197866,92.53156596078726,258.15272386971725,2.2059834201252047,13.814436657246594,2.6,1032.3,71.0,5.0
D,2017-02-16,27.59919481460461,463.5403231007653,298.4971036291654,147.57168156821731,53.64460406487213,9.185668100511716,0.8395090098004081,6.1,1022.0,85.0,7.4
D,2017-02-17,29.28923382430829,223.37272533025248,268.59978473629167,571.4174220094264,123.74705001262089,18.962282037412805,6.33927081355227,10.2,1025.2,71.0,3.6
D,2017-02-18,17.93976231592007,132.59197998193576,263.7335346341213,469.80578803665213,9.437063554949399,14.964876460647549,8.815674563760062,6.6,1029.1,56.0,2.3
D,2017-02-19,24.682278002463686,434.46885379951345,190.7993892653492,27.021462432443244,206.29848546870414,4.308303743059207,12.799523372955235,8.1,1017.5,73.0,5.9
D,2017-02-20,5.44588505460955,509.7373513930613,151.81829152611766,224.72360605453588,348.1519836138763,4.938458374327302,5.507758273955012,12.0,1020.8,73.0,2.5
D,2017-02-21,41.74087551106618,133.98624938778957,335.0818210598589,247.32949937745545,556.4160269615659,1.3375048389390753,14.323993350616545,4.8,1031.2,63.0,2.0
D,2017-02-22,40.27801904242449,144.69346947590557,413.0564178803651,354.2060866653277,229.28764978420742,5.254111258617905,11.238110483419048,7.9,1016.8,83.0,5.4
D,2017-02-23,48.45135696253488,197.83874169778198,9.31609396687674,17.16223415720526,42.76501606067268,0.07413910394684545,14.432861443248994,12.2,1022.8,65.0,2.8
D,2017-02-24,21.413760246765715,479.72612637541556,29.997389512013097,34.383468472182905,420.8036039571269,13.306020149268532,6.334150357412818,7.0,1027.5,57.0,3.6
D,2017-02-25,41.717028345090185,4.567174051196754,96.69121449760054,100.96118284644302,342.4814519960579,2.295943837764364,2.3804884631818735,4.1,1025.3,70.0,6.1
D,2017-02-26,31.262524843239248,329.39843671147776,156.9816650500909,327.6999681507748,182.34792778335677,7.327663936931542,12.085648284121069,4.3,1027.3,67.0,5.7
D,2017-02-27,22.914712327504542,16.03290014930414,268.893952826257,225.40103994321302,471.5839800606141,14.993251233301002,4.020588631718528,4.2,1029.6,60.0,5.6
D,2017-02-28,19.804692372163966,406.5293653442797,52.299371329269235,282.61957089572275,132.00119099052537,10.363752588554991,4.100238833665552,2.6,1027.3,72.0,6.1
D,2018-02-01,33.43034961279248,13.987650913379285,58.429927430270425,363.787280164519,57.31391605702622,3.7560109647071647,7.879314781508887,6.6,1031.1,56.0,1.0
D,2018-02-02,36.562297239746464,141.46844789924003,393.5509604029665,578.7491030821222,485.1948238137227,18.064969013219418,6.534673792265741,5.4,1031.1,55.0,1.6
D,2018-02-03,44.42617301301885,377.67524590782375,356.0295203114915,432.35292264227223,278.98783130900836,16.060221887646982,9.730730407168133,9.4,1031.7,77.0,-1.8
D,2018-02-04,21.57983756872188,327.04566678048786,272.5956307073176,255.5276014176947,474.7723302151433,1.479686817678938,3.8498110128199423,9.0,1030.3,71.0,-2.9
D,2018-02-05,4.966088829811467,322.2130086427378,165.6390100527838,228.2882214908754,480.5773571143319,3.3886508169750487,7.435492826904223,7.9,1028.2,75.0,-2.7
D,2018-02-06,15.993055085142112,314.2755090360452,414.846140546916,167.84025968403193,501.8795658128855,18.510177438601254,2.859115868414853,7.6,1026.4,80.0,-3.7
D,2018-02-07,43.91733990715449,447.3249340052018,223.15762017962462,504.64385789605683,537.3772874649252,10.765807787217167,2.6476019376943336,3.9,1027.6,73.0,-2.9
D,2018-02-08,25.32650227467518,467.68637612248745,43.09649894659323,76.92567250505786,142.83094477276802,1.0346024246586418,8.888043851973125,5.3,1025.8,60.0,0.5
D,2018-02-09,26.330353029364865,41.98940833979,184.66876803813506,69.99005713917852,452.12088802962023,13.749848510940591,2.206626155736289,3.4,1024.5,75.0,4.0
D,2018-02-10,35.86723273345406,241.97368109129334,273.9446922133567,595.0119656464675,146.39138871000782,9.105158205582654,9.290890525924409,6.6,1024.9,70.0,2.9
D,2018-02-11,0.5379966215055565,484.2682138600052,60.70145484852978,367.3065653494443,570.6942760262248,10.407436949780728,13.501892894106787,9.0,1025.5,56.0,0.5
D,2018-02-12,20.25178191749219,9.13842589217603,23.727107383088835,591.3975583355923,240.0378900805717,2.9129463483991422,8.587641100013293,8.0,1025.4,67.0,-0.2
D,2018-02-13,2.3060312675014503,67.38509623048526,419.70089046616,505.4078351403109,348.4662324139023,14.063200818373213,0.20813653576993,6.3,1025.2,60.0,3.3
D,2018-02-14,6.219740744135295,274.43511515876077,368.4265226240319,106.00004821903488,146.1586762459417,17.982554994953418,6.164164173128819,6.0,1020.5,80.0,5.1
D,2018-02-15,25.314346463934633,413.13595833937694,139.1250211226388,174.7546943393671,340.8340821823483,8.012237685576622,5.054664526707484,7.9,1024.5,60.0,1.0
D,2018-02-16,40.72943814134649,350.6038992549132,401.472946629508,194.90263812439204,80.5197046099671,16.41381168171661,4.427431715468681,5.6,1021.7,65.0,2.1
D,2018-02-17,41.61532614200985,474.24911243368757,4.8168820922503155,213.5429424985696,324.4774797601202,11.791358713472917,8.616298239254983,5.6,1021.7,65.0,2.1
D,2018-02-18,28.42146272323637,494.92883087790153,114.720824066844,543.3035037738082,200.72421057091734,19.701365476622417,6.773074129522325,5.2,1028.0,55.0,1.7
D,2018-02-19,13.157789730701012,1.2872955908701862,16.30555612393561,71.89649625791436,535.4493276831814,12.748427380858615,4.308922655353227,6.1,1025.9,71.0,3.4
D,2018-02-20,12.975062480894852,442.7490825000347,257.0699974850863,434.93202946944183,204.08546109603355,0.6739313264608988,7.990959778271911,6.5,1025.9,70.0,3.1
D,2018-02-21,21.08088111598985,373.81668276560873,341.27420344912866,297.48899086666773,19.73856704285573,8.401333445952663,2.3615301730069787,6.8,1027.1,49.0,1.4
D,2018-02-22,36.31211166901465,165.1628140930803,255.56240034285003,45.78867352367699,550.9618052808231,16.71650493520121,12.385605722532803,4.8,1025.1,68.0,3.3
D,2018-02-23,10.243276124622295,225.21398485755395,306.4564590494424,431.2025281157705,125.21692308510994,3.618377643237197,6.31998633658045,5.7,1024.2,92.0,5.5
D,2018-02-24,2.3313461078077093,251.7161853697466,6.868774740162082,347.9346352133513,138.9870196295012,11.70519497902921,2.6685764467952486,6.0,1029.6,80.0,3.4
D,2018-02-25,15.413134847647953,435.8823359067405,98.0981726780874,586.8256319463285,149.19887839999026,18.90615150563445,1.3803652391898467,6.1,1027.9,63.0,2.9
D,2018-02-26,28.935436170693357,124.18929326866164,244.69907105527187,461.6311256464104,179.18300133221274,16.90897382465748,11.394989779450231,3.1,1027.3,68.0,3.3
D,2018-02-27,50.2621219387861,216.23710396781482,70.49250077711788,484.68252648117635,80.38169896751808,6.347878843329879,10.615976341346048,3.1,1024.9,84.0,4.9
D,2018-02-28,26.268258492353386,15.765516989307622,405.15744102690775,168.43041967940866,474.08942011054336,7.05238649697733,5.865837507213666,8.3,1009.4,89.0,4.7
D,2019-02-01,24.69593462660979,473.27309729454623,207.59464326857704,150.17361421475954,242.33490775927856,15.722328622861795,1.2650252804110287,7.1,1024.8,59.0,4.0
D,2019-02-02,33.024335011966336,310.994136284829,3.3854614709320403,446.44988954734754,420.53311091838606,2.733418612178353,5.309786540461311,5.9,1021.0,70.0,7.2
D,2019-02-03,23.285144454715592,506.8936738697112,337.2297956030385,517.2806984521251,216.94664181579734,12.857296015123621,2.0805331187837015,8.3,1013.6,90.0,8.2
D,2019-02-04,0.5656542182956085,327.95077488971435,19.869654018642613,152.9949051137231,552.979403930056,3.390212615184359,13.644183910914933,6.5,1026.1,51.0,4.6
D,2019-02-05,28.305756765255232,42.03058583795839,10.769621430762179,521.5570576402471,123.55372898193541,9.457946128921249,6.678877023247692,4.1,1021.1,67.0,6.9
D,2019-02-06,48.40539568562118,171.8097090291013,88.99171015964794,230.41904170884953,472.81386156089087,12.100297528541804,0.8615178251687471,4.1,1021.1,67.0,6.9
D,2019-02-07,15.341001892154184,373.88373214167575,322.79182421825976,394.2609564020406,252.23069576088434,8.241206750747766,1.3507146172746076,9.5,1021.6,73.0,2.6
D,2019-02-08,34.44220593283442,386.92699729610194,215.04216553441117,132.70625041536115,522.1579854377192,4.560308585429464,9.172327783881755,8.6,1025.0,64.0,-0.5
D,2019-02-09,32.59708863888499,519.7496019431203,250.36918151707937,36.53321035969091,584.7416220566345,17.010215575285372,7.200981501382432,10.0,1028.1,63.0,0.5
D,2019-02-10,6.37217042440616,29.29063742315823,359.663542460154,345.5971636044164,8.524836925408632,1.0761623308545798,3.0420701014954292,7.5,1030.2,62.0,-0.5
D,2019-02-11,15.785780239196967,122.61011846024518,318.868121352024,133.9352516124785,496.6817547859054,9.06726554881812,10.156592493365013,7.4,1032.2,64.0,1.4
D,2019-02-12,21.005187156188914,95.75686509546746,308.2994565839778,231.20598777138804,273.07442670769797,13.48937515667877,13.56335141049568,4.1,1021.1,67.0,6.9
D,2019-02-13,30.662925581379717,385.3439896562164,125.62979602339746,447.5107868185045,329.60532274618237,2.2227563946740143,3.8808887557860654,7.8,1033.0,59.0,2.5
D,2019-02-14,25.28836641493991,363.46780501452895,237.5126866106462,486.11539837504296,74.31730708451798,14.0521683954563,1.284914733109763,5.3,1031.2,56.0,1.5
D,2019-02-15,19.509890232286995,103.99637908226762,120.89766936598653,467.78229422758903,313.0092952974751,18.225172492350758,0.24406076398324955,4.9,1024.8,68.0,3.6
D,2019-02-16,50.788368964476135,405.39126495344897,147.57835299180672,15.488244877738097,367.7489897109225,3.3297238170361063,4.412684597161235,9.3,1025.4,67.0,2.0
D,2019-02-17,28.229299038063346,247.8772377905563,153.0247171602829,391.5323279893936,334.13386583521134,10.038671988859729,1.2630049180885883,7.0,1027.2,63.0,2.9
D,2019-02-18,25.324774986578227,453.07853410460115,309.6144720910411,356.45740847149744,159.90034110257346,12.614196576736,2.0828039643067564,4.4,1025.2,68.0,3.7
D,2019-02-19,5.933179291614416,285.37367494807114,291.2009881953826,64.3568773440235,349.0357655285561,14.583776059813674,0.9887659855340892,6.6,1019.2,86.0,4.6
D,2019-02-20,18.528465753047463,75.34273501842317,146.7463391374439,92.73746107747863,474.6287454689583,20.46966821538135,1.6513361505174182,6.0,1026.3,76.0,5.1
D,2019-02-21,37.32478462559829,150.52856379257648,239.76858427546773,402.24231495663963,215.9275406011971,12.894812161866467,9.238273094633191,5.8,1027.3,70.0,4.8
D,2019-02-22,28.51636508616263,212.14729143732842,196.23153074389234,16.65826207016255,86.29516829188618,15.52068419725036,13.916721666374288,6.5,1022.3,72.0,5.5
D,2019-02-23,33.49184790834977,287.5104158673569,217.24006194216574,450.0688877467159,51.55199053531302,15.715517283113766,11.686425269459692,3.7,1023.2,81.0,6.1
D,2019-02-24,39.08327312910176,401.06878315333313,93.03773503706034,58.20931657904036,132.79235235737497,11.084705122253636,11.01205112076375,1.6,1023.4,85.0,6.9
D,2019-02-25,40.12071817229519,419.7654917660835,119.88801602629458,395.2392599611941,287.86957475284987,16.6422754551259,13.14304899479337,5.3,1022.6,78.0,6.3
D,2019-02-26,24.16336150491526,329.0929098083873,87.32860564309742,548.6953809065981,419.489130672322,3.5122809028039876,10.401726517757634,6.0,1024.5,66.0,6.0
D,2019-02-27,45.97105254037385,146.95044323353886,84.62111235206783,280.41943930931745,136.92128545674385,13.871063689919767,13.666790249934973,3.6,1021.7,77.0,6.7
D,2019-02-28,33.47866734243819,222.33180316897605,314.6900888256387,567.30778777997,324.1581669082851,7.978589161034162,8.919588007656271,4.5,1019.9,83.0,6.7
D,2020-02-01,19.600761297675643,192.0677932430436,35.849181210064714,487.6840330831392,298.74952527847375,17.408422156587637,12.912028469495601,5.8,1024.0,66.0,7.2
D,2020-02-02,44.648167139542515,65.20385749581703,401.97241504550243,593.4137809350009,220.65167559684423,3.26267561446385,3.7485537375627094,4.1,1026.2,61.0,5.5
D,2020-02-03,1.253141866890904,135.2477626480303,116.82838505909089,475.3019926639233,517.5830312019615,2.121717355898526,6.33978765507962,6.2,1027.5,62.0,4.3
D,2020-02-04,28.482233161232912,432.20027376132487,146.96606230008982,576.7327436098012,374.48120143494134,13.716510198388928,8.01224149894288,4.3,1027.5,62.0,4.3
D,2020-02-05,37.45320113981061,221.2367087025642,118.65112617882143,14.19425015900984,170.8646669111293,2.5926403282507025,1.27182432442706,10.4,1032.0,65.0,-0.9
D,2020-02-06,45.35931034687172,168.04196936386296,231.94471453663928,181.44942696433475,267.2406428910464,5.145564326736678,0.11054331361673297,5.9,1033.5,62.0,-0.7
D,2020-02-07,3.6260956624817546,286.3738821867792,108.11109964936576,583.6487482589216,216.52781470985335,3.02451464414129,5.2492518288092045,4.7,1029.6,63.0,3.3
D,2020-02-08,44.119764551777365,187.73316258369738,408.6652934018723,82.92956928117927,191.2532763389872,7.918833768927662,10.969197962332286,8.5,1028.3,63.0,4.8
D,2020-02-09,14.232334975960383,495.901881204774,215.82048921212757,195.9075506287354,288.8354169817702,12.323373612502166,10.789726957289725,4.9,1026.2,61.0,4.9
D,2020-02-10,35.95850972521477,64.24030622730177,5.458827462250749,295.2367451917561,204.51986683430127,17.373447628645607,10.801293682415526,3.3,1024.2,79.0,7.6
D,2020-02-11,50.51915609299415,194.49713311875487,201.99199400785093,306.4617972787568,4.91007736418977,5.401560702884494,11.732461436523787,3.8,1026.3,71.0,8.2
D,2020-02-12,12.480549309811837,128.73034187657197,32.08643376458927,539.1868863443974,79.90767099440758,0.2795249092273218,2.324065675573531,6.2,1015.9,94.0,8.7
D,2020-02-13,47.84517662887297,234.745294483195,258.4374469774531,163.00444796157015,298.8822772085036,10.214848895856308,5.867622102094159,2.6,1019.7,90.0,7.9
D,2020-02-14,35.04332739524266,300.8700115249477,155.1961239546873,528.7223517680226,585.9360161600434,16.02788194484619,3.4837178512802787,4.7,1020.2,87.0,7.4
D,2020-02-15,45.07908984446773,425.12015725151906,151.1332900455759,317.03526190546427,94.05763454298568,17.34561224743886,12.818538416311194,5.0,1017.8,89.0,8.0
D,2020-02-16,4.303221914092042,49.94144255016087,6.831634852214287,380.82933302098326,294.35794577688284,12.304459347524435,14.156005820912272,12.6,1016.8,77.0,2.3
D,2020-02-17,6.8005458115543345,3.747368459913796,133.83455254176297,420.94089363397194,462.44300320688126,19.583624095987552,5.956222120051138,14.1,1020.3,70.0,0.6
D,2020-02-18,30.229517190789064,392.87060349767467,118.81554534343908,556.5311724406869,282.2550227112286,14.621073439074062,4.694555277095546,7.6,1028.0,61.0,3.0
D,2020-02-19,50.38864068745986,229.16881655244856,173.80245599018815,137.32375524805747,52.67218383982,18.056642231801998,3.747658317368326,2.9,1029.4,74.0,6.1
D,2020-02-20,5.792509410716295,66.83989473955891,160.8049183978111,285.4245189386468,339.3970359497729,0.6311288692201861,3.1594623103841455,2.3,1033.2,78.0,7.7
D,2020-02-21,45.16523014235463,65.44803827188248,77.02412751860959,103.19335900464328,26.17579831749339,14.882691977059514,6.806012315982798,4.3,1029.2,80.0,8.5
D,2020-02-22,15.315178776420344,482.07880169752366,191.49546165322255,251.04417429640418,290.9312386786775,3.0006739608645447,4.087201801810695,8.2,1027.7,66.0,7.1
D,2020-02-23,50.85778124551287,40.25160235641901,304.59445770704104,288.6534718377663,109.84554917797134,14.191070706674813,9.094140126972194,4.4,1029.9,59.0,5.6
D,2020-02-24,16.608533149887492,204.96878221063386,215.92948560278552,553.1919596206002,228.06345249608822,8.497475523976519,13.092695686298407,4.8,1023.4,82.0,7.9
D,2020-02-25,18.243328943637497,4.172793162995909,218.34496002730907,220.1113492278953,14.365614768511238,13.206429520794536,9.633562241173346,5.6,1014.4,93.0,8.6
D,2020-02-26,29.733697093083375,302.9950525544956,363.9049755017575,279.3747024797164,258.15092081689517,2.889771942375108,3.927365644529793,7.6,1023.6,77.0,7.1
D,2020-02-27,5.193142873999773,276.27741793918375,59.26872468438592,399.9521879649222,364.8402101870453,6.155405284838546,13.315451010245004,5.2,1027.9,76.0,6.7
D,2020-02-28,24.222237050063814,478.2396968073868,377.2998756781559,393.1572771643602,424.4345179037258,11.490246880426424,13.454837535820989,5.2,1022.1,80.0,7.3
D,2021-02-01,16.278642045761483,155.12026850926853,47.363418736558145,288.1423610550644,418.8363093802197,8.674108026801964,13.44063004635218,6.2,1021.0,84.0,7.4
D,2021-02-02,19.051808239356514,408.47449776726086,212.78153489067716,439.5102653809982,477.95069647112325,8.146252273141062,3.8862058576008316,9.2,1029.7,64.0,0.2
D,2021-02-03,24.173527591697113,145.65676752181793,359.96887321669993,239.47003939743325,329.31124300433623,6.950684302221813,13.814244203357307,6.4,1029.0,69.0,2.3
D,2021-02-04,27.92817126534327,25.169528594243108,269.8218535164069,27.852023800269997,571.1495415520767,2.002876889966734,0.85684866393814,6.1,1031.1,62.0,2.0
D,2021-02-05,30.8127871975959,58.04920095579439,338.11611033502754,413.3854298312535,572.7372345612241,14.031298975683416,7.7762562687451515,5.6,1024.3,71.0,4.9
D,2021-02-06,13.525803317089277,260.5617267921477,249.45115580185472,355.21219438425436,329.34950517935647,17.281858206490696,11.127998481175664,5.4,1019.1,87.0,8.0
D,2021-02-07,0.9933239643349303,155.87357544656498,367.27464315105755,553.79093854358,92.59399073810759,11.096150864957908,12.170232266614914,6.1,1025.6,76.0,5.5
D,2021-02-08,11.641726344230744,286.82176352797813,106.45631817899759,302.0190357124035,156.85106946870485,13.593924597411807,10.325111842492115,10.4,1032.6,60.0,1.4
D,2021-02-09,0.22144812980649164,124.69350000653952,272.83223143763865,560.6107103368673,326.76632211606557,14.6119900927891,11.367654923455415,3.6,1031.8,65.0,3.0
D,2021-02-10,31.197117334069464,512.0037588414128,324.9686114933543,153.31496546783345,15.89665835322307,2.180411551151697,2.522192351009071,4.0,1028.7,82.0,5.6
D,2021-02-11,17.78156621470592,428.1919158637725,194.54316310612788,261.94192652006654,331.77157071973176,5.409423911905592,3.3726247260461837,2.2,1028.4,84.0,6.2
D,2021-02-12,12.847281836244289,280.20499992894725,346.9438879021379,63.99348571127035,281.32712465336925,18.963933904941122,3.818374936993289,2.4,1027.8,87.0,5.5
D,2021-02-13,39.396113064499545,401.8197833129967,358.44947257767535,200.12941779029126,340.18792138789064,18.1429744249247,8.625319676173579,3.8,1026.9,85.0,5.9
D,2021-02-14,48.03728474129152,442.80963683760484,211.52561740107862,527.6160908398756,105.36736434982822,16.998758031001778,2.200812612831475,1.5,1018.6,84.0,7.3
D,2021-02-15,9.246161064263182,282.1468097904057,269.9913030289508,300.51246911411397,552.7660726132682,16.753846307272504,5.381598601150796,10.3,1017.8,72.0,3.9
D,2021-02-16,30.023663809470627,77.24282557650321,282.2049636289648,1.487629416798067,380.4915373922379,8.751093000553634,10.902313123173183,8.8,1020.3,67.0,1.3
